Timestamp,City,Temperature,Humidity,Lat,Lon
2026-03-30 18:00:00,Mandalay,34.8,34,21.9588,96.0891
2026-03-30 19:00:00,Mandalay,33.0,41,21.9588,96.0891
2026-03-30 20:00:00,Mandalay,31.6,47,21.9588,96.0891
2026-03-30 21:00:00,Mandalay,30.7,51,21.9588,96.0891
2026-03-30 22:00:00,Mandalay,30.2,53,21.9588,96.0891
2026-03-30 23:00:00,Mandalay,29.9,51,21.9588,96.0891
2026-03-31 00:00:00,Mandalay,28.9,55,21.9588,96.0891
2026-03-31 01:00:00,Mandalay,27.6,61,21.9588,96.0891
2026-03-31 02:00:00,Mandalay,26.6,68,21.9588,96.0891
2026-03-31 03:00:00,Mandalay,26.6,66,21.9588,96.0891
2026-03-31 04:00:00,Mandalay,26.5,64,21.9588,96.0891
2026-03-31 05:00:00,Mandalay,26.3,69,21.9588,96.0891
2026-03-31 06:00:00,Mandalay,25.1,77,21.9588,96.0891
2026-03-31 07:00:00,Mandalay,26.6,75,21.9588,96.0891
2026-03-31 08:00:00,Mandalay,28.9,61,21.9588,96.0891
2026-03-31 09:00:00,Mandalay,31.1,53,21.9588,96.0891
2026-03-31 10:00:00,Mandalay,33.0,48,21.9588,96.0891
2026-03-31 11:00:00,Mandalay,34.6,42,21.9588,96.0891
2026-03-31 12:00:00,Mandalay,36.0,37,21.9588,96.0891
2026-03-31 13:00:00,Mandalay,37.0,33,21.9588,96.0891
2026-03-31 14:00:00,Mandalay,37.5,31,21.9588,96.0891
2026-03-31 15:00:00,Mandalay,37.6,29,21.9588,96.0891
2026-03-31 16:00:00,Mandalay,37.2,29,21.9588,96.0891
2026-03-31 17:00:00,Mandalay,36.5,29,21.9588,96.0891
2026-03-31 18:00:00,Mandalay,35.5,33,21.9588,96.0891
2026-03-31 19:00:00,Mandalay,33.7,38,21.9588,96.0891
2026-03-31 20:00:00,Mandalay,32.5,41,21.9588,96.0891
2026-03-31 21:00:00,Mandalay,31.3,47,21.9588,96.0891
2026-03-31 22:00:00,Mandalay,30.3,53,21.9588,96.0891
2026-03-31 23:00:00,Mandalay,29.4,58,21.9588,96.0891
2026-04-01 00:00:00,Mandalay,28.8,64,21.9588,96.0891
2026-04-01 01:00:00,Mandalay,28.2,69,21.9588,96.0891
2026-04-01 02:00:00,Mandalay,27.6,72,21.9588,96.0891
2026-04-01 03:00:00,Mandalay,27.2,74,21.9588,96.0891
2026-04-01 04:00:00,Mandalay,26.9,73,21.9588,96.0891
2026-04-01 05:00:00,Mandalay,26.6,66,21.9588,96.0891
2026-04-01 06:00:00,Mandalay,27.1,71,21.9588,96.0891
2026-04-01 07:00:00,Mandalay,28.1,65,21.9588,96.0891
2026-04-01 08:00:00,Mandalay,30.0,58,21.9588,96.0891
2026-04-01 09:00:00,Mandalay,32.0,52,21.9588,96.0891
2026-04-01 10:00:00,Mandalay,34.0,43,21.9588,96.0891
2026-04-01 11:00:00,Mandalay,35.5,40,21.9588,96.0891
2026-04-01 12:00:00,Mandalay,36.1,39,21.9588,96.0891
2026-04-01 13:00:00,Mandalay,36.9,35,21.9588,96.0891
2026-04-01 14:00:00,Mandalay,37.4,31,21.9588,96.0891
2026-04-01 15:00:00,Mandalay,37.5,30,21.9588,96.0891
2026-04-01 16:00:00,Mandalay,37.1,30,21.9588,96.0891
2026-04-01 17:00:00,Mandalay,36.6,30,21.9588,96.0891
2026-04-01 18:00:00,Mandalay,36.3,31,21.9588,96.0891
2026-04-01 19:00:00,Mandalay,34.4,38,21.9588,96.0891
2026-04-01 20:00:00,Mandalay,33.0,44,21.9588,96.0891
2026-04-01 21:00:00,Mandalay,32.1,49,21.9588,96.0891
2026-04-01 22:00:00,Mandalay,31.1,54,21.9588,96.0891
2026-04-01 23:00:00,Mandalay,30.3,58,21.9588,96.0891
2026-04-02 00:00:00,Mandalay,29.5,61,21.9588,96.0891
2026-04-02 01:00:00,Mandalay,28.2,68,21.9588,96.0891
2026-04-02 02:00:00,Mandalay,27.6,71,21.9588,96.0891
2026-04-02 03:00:00,Mandalay,27.3,74,21.9588,96.0891
2026-04-02 04:00:00,Mandalay,26.8,78,21.9588,96.0891
2026-04-02 05:00:00,Mandalay,26.9,79,21.9588,96.0891
2026-04-02 06:00:00,Mandalay,26.7,79,21.9588,96.0891
2026-04-02 07:00:00,Mandalay,28.1,70,21.9588,96.0891
2026-04-02 08:00:00,Mandalay,30.1,60,21.9588,96.0891
2026-04-02 09:00:00,Mandalay,32.3,52,21.9588,96.0891
2026-04-02 10:00:00,Mandalay,34.0,46,21.9588,96.0891
2026-04-02 11:00:00,Mandalay,35.6,42,21.9588,96.0891
2026-04-02 12:00:00,Mandalay,37.6,34,21.9588,96.0891
2026-04-02 13:00:00,Mandalay,38.9,28,21.9588,96.0891
2026-04-02 14:00:00,Mandalay,39.1,25,21.9588,96.0891
2026-04-02 15:00:00,Mandalay,39.1,24,21.9588,96.0891
2026-04-02 16:00:00,Mandalay,38.8,23,21.9588,96.0891
2026-04-02 17:00:00,Mandalay,38.0,24,21.9588,96.0891
2026-04-02 18:00:00,Mandalay,37.3,26,21.9588,96.0891
2026-04-02 19:00:00,Mandalay,35.9,34,21.9588,96.0891
2026-04-02 20:00:00,Mandalay,34.4,42,21.9588,96.0891
2026-04-02 21:00:00,Mandalay,33.3,44,21.9588,96.0891
2026-04-02 22:00:00,Mandalay,32.0,45,21.9588,96.0891
2026-04-02 23:00:00,Mandalay,31.3,45,21.9588,96.0891
2026-04-03 00:00:00,Mandalay,30.6,43,21.9588,96.0891
2026-04-03 01:00:00,Mandalay,29.6,47,21.9588,96.0891
2026-04-03 02:00:00,Mandalay,29.2,50,21.9588,96.0891
2026-04-03 03:00:00,Mandalay,28.9,51,21.9588,96.0891
2026-04-03 04:00:00,Mandalay,28.1,54,21.9588,96.0891
2026-04-03 05:00:00,Mandalay,27.4,58,21.9588,96.0891
2026-04-03 06:00:00,Mandalay,26.7,65,21.9588,96.0891
2026-04-03 07:00:00,Mandalay,27.8,67,21.9588,96.0891
2026-04-03 08:00:00,Mandalay,30.7,50,21.9588,96.0891
2026-04-03 09:00:00,Mandalay,33.0,42,21.9588,96.0891
2026-04-03 10:00:00,Mandalay,35.2,34,21.9588,96.0891
2026-04-03 11:00:00,Mandalay,36.9,29,21.9588,96.0891
2026-04-03 12:00:00,Mandalay,38.3,26,21.9588,96.0891
2026-04-03 13:00:00,Mandalay,39.2,24,21.9588,96.0891
2026-04-03 14:00:00,Mandalay,39.6,22,21.9588,96.0891
2026-04-03 15:00:00,Mandalay,39.7,20,21.9588,96.0891
2026-04-03 16:00:00,Mandalay,39.1,20,21.9588,96.0891
2026-04-03 17:00:00,Mandalay,38.1,22,21.9588,96.0891
2026-04-03 18:00:00,Mandalay,36.7,28,21.9588,96.0891
